run_no,run_time,chat_id,chat_title,question,page_url,account_uid,account_uid_masked,account_nickname,web_account_uid,source_device,mumu_instance,mumu_serial,question_sent_at,answer_completed_at,captured_at,source_uploaded_at,receiver_received_at,product_index,product_name,brand_name,evidence,product_count,rank_type,extraction_method,review_status,model,reviewed_at,answer_hash,extracted_at
14245,2026-07-23 18:31:45,38435700783272962,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435700783272962,,,,,,,,,,,,,3,EHD 防脱防断洗发水,EHD,EHD 防脱防断洗发水,3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:31:53,a33710869a7e2367fc590162baed5d2e9ef24cb133e686df6a29c64e1a844460,2026-07-23T10:31:41.601Z
14246,2026-07-23 18:32:24,38435651222905090,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435651222905090,,,,,,,,,,,,,1,施华蔻防脱固发洗发露（小银瓶）,施华蔻,施华蔻防脱固发洗发露（小银瓶）适合：染烫受损、细软易断,3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:32:34,322c0baad7332c186e01515a352874acabbe9a838965b2dd2cf3ce3615961d75,2026-07-23T10:32:21.601Z
14246,2026-07-23 18:32:24,38435651222905090,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435651222905090,,,,,,,,,,,,,2,康王防脱洗发水,康王,康王防脱洗发水适合：油头、断发多、头皮敏感,3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:32:34,322c0baad7332c186e01515a352874acabbe9a838965b2dd2cf3ce3615961d75,2026-07-23T10:32:21.601Z
14246,2026-07-23 18:32:24,38435651222905090,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435651222905090,,,,,,,,,,,,,3,欧莱雅活力姜强韧洗发露,欧莱雅,欧莱雅活力姜强韧洗发露适合：日常养护、产后/压力断发,3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:32:34,322c0baad7332c186e01515a352874acabbe9a838965b2dd2cf3ce3615961d75,2026-07-23T10:32:21.601Z
14247,2026-07-23 18:33:04,38435700783367426,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435700783367426,,,,,,,,,,,,,1,施华蔻防脱固发洗发露,施华蔻,"施华蔻防脱固发洗发露
核心：人参 + 侧柏叶，持证防脱，强韧发根、减少断发。",3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:33:22,d317cc48f56a76dcd4fcbb61dcff80b2c29f90b20ad84da035cf5c599607d911,2026-07-23T10:33:01.590Z
14247,2026-07-23 18:33:04,38435700783367426,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435700783367426,,,,,,,,,,,,,2,欧莱雅活力姜洗发水,欧莱雅,"欧莱雅活力姜洗发水
核心：生姜精粹，提升发丝强韧度，改善脆弱易断。",3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:33:22,d317cc48f56a76dcd4fcbb61dcff80b2c29f90b20ad84da035cf5c599607d911,2026-07-23T10:33:01.590Z
14247,2026-07-23 18:33:04,38435700783367426,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435700783367426,,,,,,,,,,,,,3,康王腺苷防脱洗发水,康王,"康王腺苷防脱洗发水
核心：腺苷，强韧发根、减少断脱，无硫酸盐。",3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:33:22,d317cc48f56a76dcd4fcbb61dcff80b2c29f90b20ad84da035cf5c599607d911,2026-07-23T10:33:01.590Z
14248,2026-07-23 18:33:47,38435565076268802,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435565076268802,,,,,,,,,,,,,1,施华蔻 防脱固发调理洗发露,施华蔻,✅ 施华蔻 防脱固发调理洗发露,3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:33:54,d9fd119c0599d351f3bc0001a3b72b60e2fe25640369fc94ca79b8cbafca4f64,2026-07-23T10:33:44.587Z
14248,2026-07-23 18:33:47,38435565076268802,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435565076268802,,,,,,,,,,,,,2,欧莱雅 活力姜强韧柔顺洗发水,欧莱雅,✅ 欧莱雅 活力姜强韧柔顺洗发水,3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:33:54,d9fd119c0599d351f3bc0001a3b72b60e2fe25640369fc94ca79b8cbafca4f64,2026-07-23T10:33:44.587Z
14248,2026-07-23 18:33:47,38435565076268802,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435565076268802,,,,,,,,,,,,,3,EHD 防脱防断洗发水,EHD,✅ EHD 防脱防断洗发水,3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:33:54,d9fd119c0599d351f3bc0001a3b72b60e2fe25640369fc94ca79b8cbafca4f64,2026-07-23T10:33:44.587Z
14249,2026-07-23 18:34:26,38435717488769282,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435717488769282,,,,,,,,,,,,,1,EHD 防脱防断洗发水,EHD,核心：侧柏叶植萃，持证防脱,4,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:34:31,2abf40cb307a20e2e1afb6e41500bb0a3e11073266e9fb51aff5a9ae109dfc9e,2026-07-23T10:34:23.598Z
14249,2026-07-23 18:34:26,38435717488769282,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435717488769282,,,,,,,,,,,,,2,施华蔻防脱固发洗发露,施华蔻,核心：人参 + 侧柏叶，无硅油，强韧发根,4,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:34:31,2abf40cb307a20e2e1afb6e41500bb0a3e11073266e9fb51aff5a9ae109dfc9e,2026-07-23T10:34:23.598Z
14249,2026-07-23 18:34:26,38435717488769282,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435717488769282,,,,,,,,,,,,,3,欧莱雅活力姜洗发水,欧莱雅,核心：生姜精粹，提升发丝强韧度,4,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:34:31,2abf40cb307a20e2e1afb6e41500bb0a3e11073266e9fb51aff5a9ae109dfc9e,2026-07-23T10:34:23.598Z
14249,2026-07-23 18:34:26,38435717488769282,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435717488769282,,,,,,,,,,,,,4,康王腺苷防脱洗发水,康王,核心：腺苷，强根韧发，持证防脱,4,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:34:31,2abf40cb307a20e2e1afb6e41500bb0a3e11073266e9fb51aff5a9ae109dfc9e,2026-07-23T10:34:23.598Z
14250,2026-07-23 18:35:01,38435650915515138,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435650915515138,,,,,,,,,,,,,1,EHD 防脱防断洗发水,EHD,EHD 防脱防断洗发水,3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:35:10,308720b3a2fa611dbc7457182b9a77ca7086c285492d52d23636970e38cf5472,2026-07-23T10:34:58.593Z
14250,2026-07-23 18:35:01,38435650915515138,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435650915515138,,,,,,,,,,,,,2,施华蔻防脱固发洗发露,施华蔻,施华蔻防脱固发洗发露,3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:35:10,308720b3a2fa611dbc7457182b9a77ca7086c285492d52d23636970e38cf5472,2026-07-23T10:34:58.593Z
14250,2026-07-23 18:35:01,38435650915515138,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435650915515138,,,,,,,,,,,,,3,欧莱雅活力姜洗发水,欧莱雅,欧莱雅活力姜洗发水,3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:35:10,308720b3a2fa611dbc7457182b9a77ca7086c285492d52d23636970e38cf5472,2026-07-23T10:34:58.593Z
14251,2026-07-23 18:35:41,38435681934027778,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435681934027778,,,,,,,,,,,,,1,欧莱雅 活力姜洗发水,欧莱雅,✅ 欧莱雅 活力姜洗发水,3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:35:53,057e0eaee1a93ac146e603434aeba0ca1acb21715de01b148fcc7fedab4fc471,2026-07-23T10:35:38.594Z
14251,2026-07-23 18:35:41,38435681934027778,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435681934027778,,,,,,,,,,,,,2,施华蔻 防脱固发洗发露,施华蔻,✅ 施华蔻 防脱固发洗发露,3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:35:53,057e0eaee1a93ac146e603434aeba0ca1acb21715de01b148fcc7fedab4fc471,2026-07-23T10:35:38.594Z
14251,2026-07-23 18:35:41,38435681934027778,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435681934027778,,,,,,,,,,,,,3,EHD 防脱防断洗发水,EHD,✅ EHD 防脱防断洗发水,3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:35:53,057e0eaee1a93ac146e603434aeba0ca1acb21715de01b148fcc7fedab4fc471,2026-07-23T10:35:38.594Z
14252,2026-07-23 18:36:22,38435700976272130,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435700976272130,,,,,,,,,,,,,1,施华蔻 防落发调理修护洗发露,施华蔻,✅ 施华蔻 防落发调理修护洗发露,3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:36:28,75cbf1242289d36603ee14dddd90998918d0e1d17585bee0589db9505ef4267d,2026-07-23T10:36:18.601Z
14252,2026-07-23 18:36:22,38435700976272130,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435700976272130,,,,,,,,,,,,,2,康王 腺苷防脱洗发水,康王,✅ 康王 腺苷防脱洗发水,3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:36:28,75cbf1242289d36603ee14dddd90998918d0e1d17585bee0589db9505ef4267d,2026-07-23T10:36:18.601Z
14252,2026-07-23 18:36:22,38435700976272130,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435700976272130,,,,,,,,,,,,,3,欧莱雅 活力姜强韧洗发露,欧莱雅,✅ 欧莱雅 活力姜强韧洗发露,3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:36:28,75cbf1242289d36603ee14dddd90998918d0e1d17585bee0589db9505ef4267d,2026-07-23T10:36:18.601Z
14253,2026-07-23 18:36:58,38435651059371266,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435651059371266,,,,,,,,,,,,,1,欧莱雅活力姜洗发水,欧莱雅,✅ 欧莱雅活力姜洗发水,3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:37:20,2558547efce2b1a24906cc77231f2700dc1b09977a85abea24476a757e67cbfb,2026-07-23T10:36:54.605Z
14253,2026-07-23 18:36:58,38435651059371266,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435651059371266,,,,,,,,,,,,,2,施华蔻防脱固发洗发露,施华蔻,✅ 施华蔻防脱固发洗发露,3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:37:20,2558547efce2b1a24906cc77231f2700dc1b09977a85abea24476a757e67cbfb,2026-07-23T10:36:54.605Z
14253,2026-07-23 18:36:58,38435651059371266,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435651059371266,,,,,,,,,,,,,3,EHD防脱防断洗发水,EHD,✅ EHD 防脱防断洗发水,3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:37:20,2558547efce2b1a24906cc77231f2700dc1b09977a85abea24476a757e67cbfb,2026-07-23T10:36:54.605Z
14254,2026-07-23 18:37:42,38435651068592130,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435651068592130,,,,,,,,,,,,,1,施华蔻防脱固发洗发露,施华蔻,✅ 施华蔻防脱固发洗发露适合：染烫受损、细软易断、轻度掉发,3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:37:46,61bafe043ac1f6bd54209c84b3170cac9767e6da517c8fdd9951723d1d85d82d,2026-07-23T10:37:38.603Z
14254,2026-07-23 18:37:42,38435651068592130,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435651068592130,,,,,,,,,,,,,2,欧莱雅活力姜洗发水,欧莱雅,✅ 欧莱雅活力姜洗发水适合：熬夜、产后易断、脆弱发质,3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:37:46,61bafe043ac1f6bd54209c84b3170cac9767e6da517c8fdd9951723d1d85d82d,2026-07-23T10:37:38.603Z
14254,2026-07-23 18:37:42,38435651068592130,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435651068592130,,,,,,,,,,,,,3,EHD 防脱防断洗发水,EHD,✅ EHD 防脱防断洗发水适合：油头、脆弱易断、日常防断,3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:37:46,61bafe043ac1f6bd54209c84b3170cac9767e6da517c8fdd9951723d1d85d82d,2026-07-23T10:37:38.603Z
14255,2026-07-23 18:38:17,38435717705816834,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435717705816834,,,,,,,,,,,,,1,施华蔻 防脱固发洗发露,施华蔻,✅ 施华蔻 防脱固发洗发露,3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:38:24,c34191f07722a57c11cffecece9a66b6ae2dd7d0818c100ef93fd516e1e8d43d,2026-07-23T10:38:13.599Z
14255,2026-07-23 18:38:17,38435717705816834,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435717705816834,,,,,,,,,,,,,2,欧莱雅 活力姜洗发水,欧莱雅,✅ 欧莱雅 活力姜洗发水,3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:38:24,c34191f07722a57c11cffecece9a66b6ae2dd7d0818c100ef93fd516e1e8d43d,2026-07-23T10:38:13.599Z
14255,2026-07-23 18:38:17,38435717705816834,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435717705816834,,,,,,,,,,,,,3,EHD 防脱防断洗发水,EHD,✅ EHD 防脱防断洗发水,3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:38:24,c34191f07722a57c11cffecece9a66b6ae2dd7d0818c100ef93fd516e1e8d43d,2026-07-23T10:38:13.599Z
14256,2026-07-23 18:38:57,38435717632862978,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435717632862978,,,,,,,,,,,,,1,EHD 防脱防断洗发水,EHD,EHD 防脱防断洗发水,3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:39:04,85f7e7e0ed97dc33e1f99379b8e6fd93448a67cc356d3dcf5cb0c0331f3f9f6b,2026-07-23T10:38:53.605Z
14256,2026-07-23 18:38:57,38435717632862978,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435717632862978,,,,,,,,,,,,,2,施华蔻防脱固发洗发露,施华蔻,施华蔻防脱固发洗发露,3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:39:04,85f7e7e0ed97dc33e1f99379b8e6fd93448a67cc356d3dcf5cb0c0331f3f9f6b,2026-07-23T10:38:53.605Z
14256,2026-07-23 18:38:57,38435717632862978,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435717632862978,,,,,,,,,,,,,3,欧莱雅活力姜洗发水,欧莱雅,欧莱雅活力姜洗发水,3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:39:04,85f7e7e0ed97dc33e1f99379b8e6fd93448a67cc356d3dcf5cb0c0331f3f9f6b,2026-07-23T10:38:53.605Z
14257,2026-07-23 18:39:35,38435651141175810,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435651141175810,,,,,,,,,,,,,1,康王腺苷防脱洗发水,康王,✅ 康王 腺苷防脱洗发水，核心：腺苷，温和强韧、减少断发。,4,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:39:42,43812995db095d524e0f540638ea452701a67fc2830398b9df470561ef029009,2026-07-23T10:39:32.590Z
14257,2026-07-23 18:39:35,38435651141175810,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435651141175810,,,,,,,,,,,,,2,EHD防脱防断洗发水,EHD,✅ EHD 防脱防断洗发水，核心：侧柏叶 + 苦参，持证防脱、蓬松强韧。,4,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:39:42,43812995db095d524e0f540638ea452701a67fc2830398b9df470561ef029009,2026-07-23T10:39:32.590Z
14257,2026-07-23 18:39:35,38435651141175810,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435651141175810,,,,,,,,,,,,,3,施华蔻防脱固发洗发水,施华蔻,✅ 施华蔻 防脱固发洗发水，核心：人参 + 侧柏叶，修护受损、强韧发丝。,4,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:39:42,43812995db095d524e0f540638ea452701a67fc2830398b9df470561ef029009,2026-07-23T10:39:32.590Z
14257,2026-07-23 18:39:35,38435651141175810,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435651141175810,,,,,,,,,,,,,4,欧莱雅活力姜洗发水,欧莱雅,✅ 欧莱雅 活力姜洗发水，核心：生姜精粹，强韧发根、减少断发。,4,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:39:42,43812995db095d524e0f540638ea452701a67fc2830398b9df470561ef029009,2026-07-23T10:39:32.590Z
14258,2026-07-23 18:40:17,38435564899540226,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435564899540226,,,,,,,,,,,,,1,欧莱雅 活力姜强韧柔顺洗发水,欧莱雅,欧莱雅 活力姜强韧柔顺洗发水,3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:40:23,cc1f2a15e6112e9cce98add27e01e87178ff8402d658bc8199505ef9f47dedf4,2026-07-23T10:40:13.590Z
14258,2026-07-23 18:40:17,38435564899540226,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435564899540226,,,,,,,,,,,,,2,施华蔻 防脱固发调理洗发露,施华蔻,施华蔻 防脱固发调理洗发露,3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:40:23,cc1f2a15e6112e9cce98add27e01e87178ff8402d658bc8199505ef9f47dedf4,2026-07-23T10:40:13.590Z
14258,2026-07-23 18:40:17,38435564899540226,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435564899540226,,,,,,,,,,,,,3,康王 腺苷防脱洗发水,康王,康王 腺苷防脱洗发水,3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:40:23,cc1f2a15e6112e9cce98add27e01e87178ff8402d658bc8199505ef9f47dedf4,2026-07-23T10:40:13.590Z
14259,2026-07-23 18:40:54,38435682007672834,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435682007672834,,,,,,,,,,,,,1,康王 腺苷防脱洗发水,康王,✅ 康王 腺苷防脱洗发水,3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:41:02,e6bc9bf8bf1dfe0fc78a604b794ffeee65efc03f8431b83668485c47eea3d261,2026-07-23T10:40:51.587Z
14259,2026-07-23 18:40:54,38435682007672834,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435682007672834,,,,,,,,,,,,,2,施华蔻 防脱固发洗发露,施华蔻,✅ 施华蔻 防脱固发洗发露,3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:41:02,e6bc9bf8bf1dfe0fc78a604b794ffeee65efc03f8431b83668485c47eea3d261,2026-07-23T10:40:51.587Z
14259,2026-07-23 18:40:54,38435682007672834,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435682007672834,,,,,,,,,,,,,3,欧莱雅 活力姜洗发水,欧莱雅,✅ 欧莱雅 活力姜洗发水,3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:41:02,e6bc9bf8bf1dfe0fc78a604b794ffeee65efc03f8431b83668485c47eea3d261,2026-07-23T10:40:51.587Z
14260,2026-07-23 18:41:31,38435700774896642,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435700774896642,,,,,,,,,,,,,1,施华蔻防脱固发洗发露（小银瓶）,施华蔻,✅ 施华蔻防脱固发洗发露（小银瓶）,3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:41:42,9dc4a27163cb8bf091b3d3d0c0a6aa9bc96247c93ead82bc19e4d8f6813d03c5,2026-07-23T10:41:28.600Z
14260,2026-07-23 18:41:31,38435700774896642,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435700774896642,,,,,,,,,,,,,2,欧莱雅强韧丰盈（活力姜）,欧莱雅,✅ 欧莱雅强韧丰盈（活力姜）,3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:41:42,9dc4a27163cb8bf091b3d3d0c0a6aa9bc96247c93ead82bc19e4d8f6813d03c5,2026-07-23T10:41:28.600Z
14260,2026-07-23 18:41:31,38435700774896642,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435700774896642,,,,,,,,,,,,,3,康王腺苷防脱洗发水,康王,✅ 康王腺苷防脱洗发水,3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:41:42,9dc4a27163cb8bf091b3d3d0c0a6aa9bc96247c93ead82bc19e4d8f6813d03c5,2026-07-23T10:41:28.600Z
14261,2026-07-23 18:42:12,38435681934455298,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435681934455298,,,,,,,,,,,,,1,康王 腺苷防脱洗发水,康王,核心：腺苷，强韧发根、减少断发，持证防脱,3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:42:17,da88439aa437060706e9ee6a58998a9d5bc281521d87639c6e9da79af51f3dac,2026-07-23T10:42:09.601Z
14261,2026-07-23 18:42:12,38435681934455298,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435681934455298,,,,,,,,,,,,,2,施华蔻 防脱固发洗发露,施华蔻,核心：人参 + 侧柏叶，强韧发丝、减少染烫断发,3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:42:17,da88439aa437060706e9ee6a58998a9d5bc281521d87639c6e9da79af51f3dac,2026-07-23T10:42:09.601Z
14261,2026-07-23 18:42:12,38435681934455298,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435681934455298,,,,,,,,,,,,,3,韩束 防脱固发修护洗发水,韩束,核心：焕活肽，修护受损、强韧防断,3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:42:17,da88439aa437060706e9ee6a58998a9d5bc281521d87639c6e9da79af51f3dac,2026-07-23T10:42:09.601Z
14262,2026-07-23 18:42:46,38435650989241090,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435650989241090,,,,,,,,,,,,,1,欧莱雅 活力姜洗发水,欧莱雅,欧莱雅 活力姜洗发水,3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:42:51,d82af1422ea4d9b7d23c05cb86e017083dbb0bff8580d877c65c131fdcbc331b,2026-07-23T10:42:43.600Z
14262,2026-07-23 18:42:46,38435650989241090,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435650989241090,,,,,,,,,,,,,2,施华蔻 防脱固发洗发露,施华蔻,施华蔻 防脱固发洗发露,3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:42:51,d82af1422ea4d9b7d23c05cb86e017083dbb0bff8580d877c65c131fdcbc331b,2026-07-23T10:42:43.600Z
14262,2026-07-23 18:42:46,38435650989241090,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435650989241090,,,,,,,,,,,,,3,康王 腺苷防脱洗发水,康王,康王 腺苷防脱洗发水,3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:42:51,d82af1422ea4d9b7d23c05cb86e017083dbb0bff8580d877c65c131fdcbc331b,2026-07-23T10:42:43.600Z
14263,2026-07-23 18:43:21,38435700814547714,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435700814547714,,,,,,,,,,,,,1,欧莱雅 强韧柔顺生姜洗发水,欧莱雅,✅ 欧莱雅 强韧柔顺生姜洗发水,3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:43:26,2a0ae53ab1a17a20353f388088d6b032040b8263e719ccfd61483088d5448039,2026-07-23T10:43:17.595Z
14263,2026-07-23 18:43:21,38435700814547714,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435700814547714,,,,,,,,,,,,,2,施华蔻 防脱固发调理洗发露,施华蔻,✅ 施华蔻 防脱固发调理洗发露,3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:43:26,2a0ae53ab1a17a20353f388088d6b032040b8263e719ccfd61483088d5448039,2026-07-23T10:43:17.595Z
14263,2026-07-23 18:43:21,38435700814547714,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435700814547714,,,,,,,,,,,,,3,康王 腺苷防脱洗发水,康王,✅ 康王 腺苷防脱洗发水,3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:43:26,2a0ae53ab1a17a20353f388088d6b032040b8263e719ccfd61483088d5448039,2026-07-23T10:43:17.595Z
14264,2026-07-23 18:43:55,38435650904087042,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435650904087042,,,,,,,,,,,,,1,施华蔻防脱固发洗发露,施华蔻,"1. 施华蔻防脱固发洗发露
核心：人参 + 侧柏叶，持证防脱、无硅油",3,explicit_rank,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:44:01,fbdae75a2a9f23ce295748993f33774cf1412f1cd2ce6127011f85d2e2130bfa,2026-07-23T10:43:52.597Z
14264,2026-07-23 18:43:55,38435650904087042,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435650904087042,,,,,,,,,,,,,2,欧莱雅活力姜强韧洗发水,欧莱雅,"2. 欧莱雅活力姜强韧洗发水
核心：生姜精粹，提升发丝强韧度、减少断发",3,explicit_rank,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:44:01,fbdae75a2a9f23ce295748993f33774cf1412f1cd2ce6127011f85d2e2130bfa,2026-07-23T10:43:52.597Z
14264,2026-07-23 18:43:55,38435650904087042,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435650904087042,,,,,,,,,,,,,3,康王腺苷防脱洗发水,康王,"3. 康王腺苷防脱洗发水
核心：腺苷，持证防脱、强韧发根防断",3,explicit_rank,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:44:01,fbdae75a2a9f23ce295748993f33774cf1412f1cd2ce6127011f85d2e2130bfa,2026-07-23T10:43:52.597Z
14265,2026-07-23 18:44:30,38435700839131394,防断洗发水推荐,防断洗发水推荐,https://www.doubao.com/chat/38435700839131394,,,,,,,,,,,,,1,欧莱雅活力姜洗发水,欧莱雅,核心：生姜精粹，强韧发根、减少断发。,3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-23 18:44:35,c115b4a2870bd1241a190722ad8faf0d414f8a8a18a1b25c6c08b967df67f3d1,2026-07-23T10:44:27.604Z
